002000,工银新生利混合
001720,工银新增利混合
001721,工银新增益混合
000528,工银薪金货币A
000716,工银薪金货币B
000263,工银信息产业混合
000078,工银信用纯债两年定开债券A
000079,工银信用纯债两年定开债券C
000074,工银信用纯债一年定开债券A
000077,工银信用纯债一年定开债券C
485119,工银信用纯债债券A
485019,工银信用纯债债券B
006295,工银养老2035
006886,工银养老2050
001171,工银养老产业股票
001722,工银银和利混合
005801,工银印度基金美元
164824,工银印度基金人民币
000236,工银月月薪定期支付债券A
002492,工银月月薪定期支付债券C
485105,工银增强收益债券A
485005,工银增强收益债券B
006615,工银战略新兴产业混合A
006616,工银战略新兴产业混合C
000991,工银战略转型股票
000943,工银中高等级信用债债券A
000944,工银中高等级信用债债券B
481010,工银中小盘混合
164809,工银中证500指数
150247,工银中证传媒A
150248,工银中证传媒B
164818,工银中证传媒指数分级
164820,工银中证高铁产业指数分级
164819,工银中证环保产业指数分级
164821,工银中证新能源指数分级
481015,工银主题策略混合
001140,工银总回报灵活配置混合
006740,工银尊利中短债债券A
006741,工银尊利中短债债券C
006834,工银尊享短债债券A
006835,工银尊享短债债券C
003197,光大保德信安诚债券A
003198,光大保德信安诚债券C
003109,光大保德信安和债券A
003110,光大保德信安和债券C
003107,光大保德信安祺债券A
003108,光大保德信安祺债券C
005656,光大保德信安泽债券A
005657,光大保德信安泽债券C
002772,光大保德信产业新动力混合
005992,光大保德信超短债债券A
005993,光大保德信超短债债券C
003115,光大保德信诚鑫灵活配置混合A
003116,光大保德信诚鑫灵活配置混合C
003069,光大保德信创业板量化优选股票
001464,光大保德信鼎鑫灵活配置混合A
001823,光大保德信鼎鑫灵活配置混合C
360011,光大保德信动态优选混合
005444,光大保德信多策略精选18个月混合
002305,光大保德信风格轮动混合
001047,光大保德信国企改革主题股票
002523,光大保德信恒利纯债债券
360005,光大保德信红利混合
360003,光大保德信货币
003117,光大保德信吉鑫灵活配置混合A
003118,光大保德信吉鑫灵活配置混合C
360010,光大保德信均衡精选混合
360001,光大保德信量化股票
002773,光大保德信铭鑫灵活配置混合A
002774,光大保德信铭鑫灵活配置混合C
001939,光大保德信睿鑫灵活配置混合A
002075,光大保德信睿鑫灵活配置混合C
005579,光大保德信晟利债券A
005580,光大保德信晟利债券C
003704,光大保德信事件驱动灵活配置混合
000489,光大保德信岁末红利纯债A
000490,光大保德信岁末红利纯债C
360019,光大保德信添天盈月度理财债券A
360020,光大保德信添天盈月度理财债券B
002472,光大保德信先进服务业灵活配置混合
000210,光大保德信现金宝货币A
000211,光大保德信现金宝货币B
001903,光大保德信欣鑫灵活配置混合A
001904,光大保德信欣鑫灵活配置混合C
360006,光大保德信新增长混合
360013,光大保德信信用添益债券A
360014,光大保德信信用添益债券C
360016,光大保德信行业轮动混合
001973,光大保德信耀钱包货币A
003481,光大保德信耀钱包货币B
001463,光大保德信一带一路战略主题混合
000589,光大保德信银发商机主题混合
003195,光大保德信永利纯债债券A
003196,光大保德信永利纯债债券C
003105,光大保德信永鑫灵活配置混合A
003106,光大保德信永鑫灵活配置混合C
360007,光大保德信优势配置混合
360008,光大保德信增利收益债券A
360009,光大保德信增利收益债券C
002405,光大保德信中高等级债券A
002406,光大保德信中高等级债券C
001740,光大保德信中国制造2025混合
360012,光大保德信中小盘混合
003065,光大保德信尊富18个月定开债A
003066,光大保德信尊富18个月定开债C
001968,光大保德信尊盈半年定期开放债券A
001969,光大保德信尊盈半年定期开放债券C
005027,光大多策略优选一年定开
004457,光大多策略智选18个月定开混合
162711,广发500ETF联接(LOF)A
002903,广发500ETF联接(LOF)C
001761,广发安宏回报灵活配置混合A
001762,广发安宏回报灵活配置混合C
002116,广发安享灵活配置混合A
002117,广发安享灵活配置混合C
002118,广发安盈混合A
002119,广发安盈混合C
002120,广发安悦回报混合
002864,广发安泽短债债券A
002865,广发安泽短债债券C
000826,广发百发100指数A
000827,广发百发100指数E
001734,广发百发大数据成长混合A
001735,广发百发大数据成长混合E
001731,广发百发大数据价值混合A
001732,广发百发大数据价值混合E
001741,广发百发大数据精选混合A
001742,广发百发大数据精选混合E
519858,广发宝A
519859,广发宝B
270006,广发策略优选混合
000214,广发成长优选混合
004119,广发创新驱动混合
002939,广发创新升级灵活配置混合
159952,广发创业板ETF
003765,广发创业板ETF联接A
003766,广发创业板ETF联接C
270048,广发纯债债券A
270049,广发纯债债券C
270007,广发大盘成长混合
006679,广发道琼斯石油指数A美元(QDII-LOF)
162719,广发道琼斯石油指数A人民币(QDII-LOF)
006680,广发道琼斯石油指数C美元(QDII)
004243,广发道琼斯石油指数C人民币(QDII)
005310,广发电子信息传媒产业精选股票
002802,广发东财大数据精选灵活配置混合
000992,广发对冲套利定期开放混合
001763,广发多策略灵活配置混合
002943,广发多因子混合
003745,广发多元新兴股票
001468,广发改革混合
006595,广发港股通优质增长混合
004997,广发高端制造股票
006136,广发估值优势混合
005558,广发海外多元配置(QDII)美元
005557,广发海外多元配置(QDII)人民币
270008,广发核心精选混合
006778,广发恒生中国企业精明指数(QDII)A
006779,广发恒生中国企业精明指数(QDII)C
501303,广发恒生中型股指数(LOF)A
004996,广发恒生中型股指数(LOF)C
005644,广发沪港深龙头混合
001764,广发沪港深新机遇股票
002121,广发沪港深新起点股票
510360,广发沪深300ETF
270010,广发沪深300ETF联接A
002987,广发沪深300ETF联接C
006020,广发沪深300指数增强A
006021,广发沪深300指数增强C
004386,广发汇安18个月定期债券A
004387,广发汇安18个月定期债券C
006504,广发汇承定期开放债券
004021,广发汇富一年定期债券A
004022,广发汇富一年定期债券C
006378,广发汇宏6个月定开债
005234,广发汇吉3个月定期开放债券
005647,广发汇佳定期开放债券
005745,广发汇康定期开放债券
006137,广发汇立定期开放债券
003743,广发汇平一年定期债券A
003744,广发汇平一年定期债券C
003746,广发汇瑞3个月定期开放债券
006552,广发汇兴3个月定期开放债券
005917,广发汇誉3个月定期开放债券
005778,广发汇元纯债定期开放债券
000748,广发活期宝货币A
003281,广发活期宝货币B
270004,广发货币A
270014,广发货币B
005092,广发货币C
511920,广发货币E
002711,广发集丰债券A
002712,广发集丰债券C
003039,广发集富纯债A
003040,广发集富纯债C
006140,广发集嘉债券A
006141,广发集嘉债券C
000267,广发集利一年定期开放债券A
000268,广发集利一年定期开放债券C
003037,广发集瑞债券A
003038,广发集瑞债券C
005559,广发集泰债券A
005560,广发集泰债券C
002636,广发集裕债券A
002637,广发集裕债券C
002925,广发集源债券A
002926,广发集源债券C
004852,广发价值回报混合A
004853,广发价值回报混合C
003223,广发景丰纯债
006870,广发景和中短债A
006871,广发景和中短债C
003819,广发景华纯债
006591,广发景明中短债债券A
006592,广发景明中短债债券C
006550,广发景润纯债
004020,广发景祥纯债
006998,广发景兴中短债A
006999,广发景兴中短债C
006670,广发景秀纯债
004027,广发景源纯债A
004028,广发景源纯债C
006019,广发景智纯债债券
000529,广发竞争优势混合
001115,广发聚安混合A
001116,广发聚安混合C
001189,广发聚宝混合
270029,广发聚财信用债券A
270030,广发聚财信用债券B
270005,广发聚丰混合
270001,广发聚富混合
162712,广发聚利债券(LOF)A
007235,广发聚利债券C
270021,广发聚瑞混合
002025,广发聚盛灵活配置混合A
002026,广发聚盛灵活配置混合C
001355,广发聚泰混合A
001356,广发聚泰混合C
000567,广发聚祥灵活混合
000118,广发聚鑫债券A
000119,广发聚鑫债券C
000167,广发聚优灵活配置混合A
162715,广发聚源定期债券A(LOF)
162716,广发聚源定期债券C
007254,广发均衡价值混合
501078,广发科创主题3年封闭混合
005777,广发科技动力股票
006482,广发可转债债券A
006483,广发可转债债券C
270046,广发理财30天债券A
270047,广发理财30天债券B
000037,广发理财7天债券A
000038,广发理财7天债券B
270043,广发理财年年红债券
002446,广发利鑫灵活配置混合
005225,广发量化多因子混合
005910,广发龙头优选灵活配置混合
000117,广发轮动配置混合
000180,广发美国房地产(QDII)(美元)
000179,广发美国房地产(QDII)(人民币)
270022,广发内需增长混合
159941,广发纳斯达克100ETF
270042,广发纳斯达克100指数A(QDII)
000055,广发纳斯达克100指数A(美元现汇)
006479,广发纳斯达克100指数C(QDII)
006480,广发纳斯达克100指数C(美元现汇)
000747,广发逆向策略混合
004995,广发品牌消费股票
000509,广发钱袋子A
004796,广发钱袋子E
006377,广发趋势动力混合
000215,广发趋势优选灵活配置混合
270023,广发全球精选股票(QDII)
000906,广发全球精选股票(美元现汇)
270027,广发全球农业指数(QDII)
000885,广发全球农业指数(美元现汇)
006950,广发全球收益债券A美元(QDII)
005912,广发全球收益债券A人民币(QDII)
006951,广发全球收益债券C美元(QDII)
005913,广发全球收益债券C人民币(QDII)
000370,广发全球医疗保健(QDII)(美元)
000369,广发全球医疗保健(QDII)(人民币)
004593,广发全指工业ETF联接A
005692,广发全指工业ETF联接C
501070,广发睿阳三年定开混合
005233,广发睿毅领先混合
511290,广发上证10年期国债ETF
162714,广发深证100指数分级
150083,广发深证100指数分级A
150084,广发深证100指数分级B
001093,广发生物科技指数(QDII)(美元)
001092,广发生物科技指数(QDII)(人民币)
005911,广发双擎升级混合
270044,广发双债添利债券A
270045,广发双债添利债券C
000389,广发天天红货币A
002183,广发天天红货币B
000475,广发天天利货币A
000476,广发天天利货币B
001134,广发天天利货币E
511950,广发添利货币ETFA
005107,广发添利交易型货币B
002295,广发稳安灵活配置混合
006780,广发稳健策略混合
006298,广发稳健养老(FOF)
270002,广发稳健增长混合
002622,广发稳裕保本混合
270041,广发消费品精选混合
006671,广发消费升级股票
162703,广发小盘成长混合(LOF)
000550,广发新动力混合
270050,广发新经济混合
002124,广发新兴产业混合
002125,广发新兴成长混合
004750,广发鑫和灵活配置混合A
004751,广发鑫和灵活配置混合C
002128,广发鑫惠纯债定期开放债券
162718,广发鑫瑞混合(LOF)
002132,广发鑫享灵活配置混合
002133,广发鑫益混合
002134,广发鑫裕混合
002135,广发鑫源混合A
002136,广发鑫源混合C
000942,广发信息技术联接ETFA
002974,广发信息技术联接ETFC
270025,广发行业领先混合A
960001,广发行业领先混合H
000275,广发亚太债(QDII-美元)
000274,广发亚太债(QDII-人民币)
007250,广发养老2050(FOF)
000968,广发养老指数A
002982,广发养老指数C
004851,广发医疗保健股票
001180,广发医药卫生联接A
002978,广发医药卫生联接C
002624,广发优企精选灵活配置混合
162717,广发再融资主题混合(LOF)
270009,广发增强债券
006672,广发招财短债A
006673,广发招财短债C
270028,广发制造业精选混合
159907,广发中小板300ETF
270026,广发中小板300联接
005598,广发中小盘精选混合
006484,广发中债1-3年国开债指数A
006485,广发中债1-3年国开债指数C
005623,广发中债1-3年农发债指数A
005624,广发中债1-3年农发债指数C
003376,广发中债7-10年国开债指数A
003377,广发中债7-10年国开债指数C
006486,广发中证1000指数A
006487,广发中证1000指数C
512910,广发中证100ETF
007135,广发中证100ETF联接A
007136,广发中证100ETF联接C
501106,广发中证10年期国开债A(LOF)
005285,广发中证10年期国开债C(LOF)
510510,广发中证500ETF
512980,广发中证传媒ETF
004752,广发中证传媒ETF联接A
004753,广发中证传媒ETF联接C
001064,广发中证环保ETF联接基金A
002984,广发中证环保ETF联接基金C
512580,广发中证环保产业ETF
005223,广发中证基建工程指数A
005224,广发中证基建工程指数C
512780,广发中证京津冀ETF
005803,广发中证京津冀ETF联接A
005804,广发中证京津冀ETF联接C
512680,广发中证军工ETF
003017,广发中证军工ETF联接A
005693,广发中证军工ETF联接C
005063,广发中证全指家用电器指数A
005064,广发中证全指家用电器指数C
004856,广发中证全指建筑材料指数A
004857,广发中证全指建筑材料指数C
159940,广发中证全指金融地产ETF
001469,广发中证全指金融地产ETF联接A
002979,广发中证全指金融地产ETF联接C
159936,广发中证全指可选消费ETF
001133,广发中证全指可选消费ETF联接A
002977,广发中证全指可选消费ETF联接C
159945,广发中证全指能源ETF
004854,广发中证全指汽车指数A
004855,广发中证全指汽车指数C
159939,广发中证全指信息技术交易ETF
159938,广发中证全指医药卫生交易ETF
159944,广发中证全指原材料ETF
502057,广发中证医疗指数A
502058,广发中证医疗指数B
502056,广发中证医疗指数分级
000477,广发主题领先混合
002713,广发转型升级灵活配置混合
005402,广发资源优选股票
002020,国都创新驱动灵活配置混合
005264,国都多策略混合
005247,国都量化精选
004777,国都消费升级灵活配置混合
004935,国都智能制造
450010,国富策略回报混合
000351,国富恒丰定期债券A
000352,国富恒丰定期债券C
006702,国富恒嘉短债债券A
006703,国富恒嘉短债债券C
450018,国富恒久信用债券A
450019,国富恒久信用债券C
164509,国富恒利债券(LOF)A
164510,国富恒利债券(LOF)C
005822,国富恒裕6个月定期开放债券
001605,国富沪港深成长精选股票
450008,国富沪深300指数增强
000761,国富健康优质生活股票
000065,国富焦点驱动混合
001392,国富金融地产混合A
001393,国富金融地产混合C
003973,国富美元债定期债券(QDII)美元现汇
003972,国富美元债定期债券(QDII)人民币
450003,国富潜力组合混合A-人民币
960021,国富潜力组合混合H-人民币
450005,国富强化收益债券A
450006,国富强化收益债券C
006374,国富全球科技互联混合(QDII)美元现汇
006373,国富全球科技互联混合(QDII)人民币
000203,国富日日收益货币A
000204,国富日日收益货币B
004663,国富日鑫月益30天理财债券A
004664,国富日鑫月益30天理财债券B
005652,国富天颐混合A
005653,国富天颐混合C
002087,国富新机遇混合A
002088,国富新机遇混合C
005552,国富新趋势混合A
005553,国富新趋势混合C
457001,国富亚洲机会股票(QDII)
450001,国富中国收益混合
450009,国富中小盘股票
164508,国富中证100指数增强分级
150135,国富中证100指数增强分级A
150136,国富中证100指数增强分级B
762001,国金国鑫发起
501072,国金红利增强
167601,国金沪深300指数增强
006734,国金惠鑫短债A
006735,国金惠鑫短债C
006549,国金惠盈纯债A
006760,国金惠盈纯债C
003002,国金及第七天理财债券
000540,国金金腾通货币A
001621,国金金腾通货币C
005443,国金量化多策略
006195,国金量化多因子
006189,国金量化添利定期开放债券
005018,国金民丰回报
502020,国金上证50
502021,国金上证50A
502022,国金上证50B
002155,国金鑫瑞灵活配置混合
501000,国金鑫新灵活配置(LOF)
000439,国金鑫盈货币
001234,国金众赢货币
004649,国开开航混合
003762,国开开泰混合A
003763,国开开泰混合C
005298,国开睿富债券
000901,国开泰富货币A
000902,国开泰富货币B
002367,国联安安稳灵活配置混合
006918,国联安安享养老目标一年混合(FOF)
253010,国联安安心成长混合
257040,国联安德盛红利混合
257020,国联安德盛精选混合
257030,国联安德盛优势混合
253050,国联安货币A
253051,国联安货币B
006138,国联安价值优选股票
001956,国联安科技动力股票
000058,国联安灵活配置混合
004076,国联安锐意成长混合
003362,国联安睿利定期开放混合
001157,国联安睿祺灵活配置混合
510170,国联安上证商品ETF
257060,国联安上证商品ETF联接
162511,国联安双佳中小板(LOF)
162510,国联安双力中小板(LOF)
150012,国联安双禧A中证100指数
150013,国联安双禧B中证100指数
162509,国联安双禧中证100指数分级
003275,国联安添利增长债券A
003276,国联安添利增长债券C
001359,国联安添鑫灵活配置混合A
001654,国联安添鑫灵活配置混合C
000664,国联安通盈灵活配置混合A
002485,国联安通盈灵活配置混合C
255010,国联安稳健混合
257010,国联安小盘精选混合
000417,国联安新精选灵活配置
001007,国联安鑫安灵活配置混合
004131,国联安鑫发混合A
004132,国联安鑫发混合C
004129,国联安鑫汇混合A
004130,国联安鑫汇混合C
004083,国联安鑫隆混合A
004084,国联安鑫隆混合C
004081,国联安鑫乾混合A
004082,国联安鑫乾混合C
001228,国联安鑫享灵活配置A
002186,国联安鑫享灵活配置C
253060,国联安信心增长A
253061,国联安信心增长B
253030,国联安信心增益债券
006568,国联安行业领先混合
257070,国联安优选行业混合
005708,国联安远见成长混合
006495,国联安增富一年定开债券发起式
253020,国联安增利债券A
253021,国联安增利债券B
007371,国联安增瑞政策性金融债纯债债券A
007372,国联安增瑞政策性金融债纯债债券C
006152,国联安增鑫纯债债券A
006153,国联安增鑫纯债债券C
006509,国联安增盈纯债债券A
006510,国联安增盈纯债债券C
006508,国联安增裕一年定开债券发起式
006863,国联安智能制造混合
512480,国联安中证全指半导体ETF
007300,国联安中证全指半导体ETF联接A
007301,国联安中证全指半导体ETF联接C
000059,国联安中证医药100A
006569,国联安中证医药100C
257050,国联安主题驱动混合
006231,国融融君混合A
006232,国融融君混合C
006718,国融融盛龙头严选混合A
006719,国融融盛龙头严选混合C
006601,国融融泰灵活配置混合A
006602,国融融泰灵活配置混合C
007381,国融融信消费严选混合A
007382,国融融信消费严选混合C
006009,国融融银混合A
006010,国融融银混合C
006356,国融稳融债券A
006357,国融稳融债券C
006599,国寿安保安丰纯债债券
004821,国寿安保安吉纯债半年定开债券
003285,国寿安保安康纯债债券
004629,国寿安保安瑞纯债债券
004797,国寿安保安盛纯债3个月定开债券发起式
003514,国寿安保安享纯债债券
005208,国寿安保安裕纯债半年定开债券发起式
168002,国寿安保策略精选灵活配置混合(LOF)
519878,国寿安保场内实时申赎货币A
519879,国寿安保场内实时申赎货币B
001521,国寿安保成长优选股票
002376,国寿安保核心产业灵活配置混合
510380,国寿安保沪深300ETF
000613,国寿安保沪深300ETF联接
005683,国寿安保华兴灵活配置混合
000505,国寿安保货币A
000506,国寿安保货币B
511970,国寿安保货币E
005043,国寿安保健康科学混合A
005044,国寿安保健康科学混合C
001096,国寿安保聚宝盆货币
001932,国寿安保灵活优选混合
004818,国寿安保目标策略混合发起A
004819,国寿安保目标策略混合发起C
003131,国寿安保强国智造灵活配置混合
006919,国寿安保泰和纯债债券
007215,国寿安保泰荣纯债债券
003422,国寿安保添利货币A
003423,国寿安保添利货币B
004225,国寿安保稳诚混合A
004226,国寿安保稳诚混合C
002148,国寿安保稳惠混合
004756,国寿安保稳吉混合A
004757,国寿安保稳吉混合C
004258,国寿安保稳嘉混合A
004259,国寿安保稳嘉混合C
004279,国寿安保稳荣混合A
004280,国寿安保稳荣混合C
004760,国寿安保稳瑞混合A
004761,国寿安保稳瑞混合C
004405,国寿安保稳寿混合A
004406,国寿安保稳寿混合C
004772,国寿安保稳泰一年定开混合A
004773,国寿安保稳泰一年定开混合C
004301,国寿安保稳信混合A
004302,国寿安保稳信混合C
005175,国寿安保消费新蓝海混合
007074,国寿安保新蓝筹混合
000895,国寿安保薪金宝货币
001931,国寿安保鑫钱包货币
001826,国寿安保增金宝货币
001672,国寿安保智慧生活股票
007010,国寿安保中债1-3年国开债指数A
007011,国寿安保中债1-3年国开债指数C
510560,国寿安保中证500ETF
001241,国寿安保中证500ETF联接
168001,国寿安保中证养老产业指数增强
002720,国寿安保尊利增强回报债券A
002721,国寿安保尊利增强回报债券C
006773,国寿安保尊荣中短债债券A
006774,国寿安保尊荣中短债债券C
000668,国寿安保尊享债券A
000669,国寿安保尊享债券C
000931,国寿安保尊益信用纯债
004318,国寿安保尊裕优化回报债券A
004319,国寿安保尊裕优化回报债券C
512760,国泰CES半导体ETF
150215,国泰TMT50A
150216,国泰TMT50B
000367,国泰安康定期支付混合A
002061,国泰安康定期支付混合C
001850,国泰安益灵活配置混合A
004252,国泰安益灵活配置混合C
020022,国泰策略价值灵活配置混合
020026,国泰成长优选混合
160223,国泰创业板指数(LOF)
001645,国泰大健康股票
001579,国泰大农业股票
160216,国泰大宗商品(QDII-LOF)
001922,国泰多策略收益灵活配置混合
150117,国泰房地产A
150118,国泰房地产B
006116,国泰丰祺纯债债券
006725,国泰丰盈纯债债券
160212,国泰估值优势混合(LOF)
000511,国泰国策驱动灵活配置混合A
002062,国泰国策驱动灵活配置混合C
160218,国泰国证房地产行业指数分级
501019,国泰国证航天军工指数(LOF)
160222,国泰国证食品饮料行业指数分级
150198,国泰国证食品饮料行业指数分级A
150199,国泰国证食品饮料行业指数分级B
160225,国泰国证新能源汽车(LOF)
160219,国泰国证医药卫生行业指数分级
160221,国泰国证有色金属行业指数分级
501309,国泰恒生港股通指数(LOF)
150066,国泰互利A
150067,国泰互利B
001542,国泰互联网+股票
020011,国泰沪深300指数A
005867,国泰沪深300指数C
000512,国泰沪深300指数增强A
002063,国泰沪深300指数增强C
518800,国泰黄金ETF
000218,国泰黄金ETF联接A
004253,国泰黄金ETF联接C
006955,国泰惠富纯债债券
006941,国泰惠盈纯债债券
020007,国泰货币
006475,国泰嘉睿纯债债券
160215,国泰价值经典灵活配置混合(LOF)
005726,国泰价值精选灵活配置混合
501064,国泰价值优选灵活配置混合
005730,国泰江源优势精选灵活配置混合
519021,国泰金鼎价值混合
020003,国泰金龙行业混合
020002,国泰金龙债券A
020012,国泰金龙债券C
020018,国泰金鹿混合
020005,国泰金马稳健混合
020010,国泰金牛创新成长混合
020009,国泰金鹏蓝筹混合
519020,国泰金泰灵活配置混合A
519022,国泰金泰灵活配置混合C
519606,国泰金鑫股票
020001,国泰金鹰增长灵活配置混合
003593,国泰景气行业灵活配置混合
006596,国泰聚禾纯债债券
005746,国泰聚利价值定期开放灵活配置混合
006762,国泰聚享纯债债券
000362,国泰聚信价值优势灵活配置混合A
000363,国泰聚信价值优势灵活配置混合C
005244,国泰聚优价值灵活配置混合A
005245,国泰聚优价值灵活配置混合C
005246,国泰可转债债券
003515,国泰利是宝货币
006597,国泰利享中短债债券A
006598,国泰利享中短债债券C
000199,国泰量化策略收益混合
005095,国泰量化成长优选混合A
005096,国泰量化成长优选混合C
005115,国泰量化价值精选混合A
005116,国泰量化价值精选混合C
001789,国泰量化收益灵活配置混合
007231,国泰民安养老目标日期2040三年持有
020033,国泰民安增利债券A
020034,国泰民安增利债券C
004101,国泰民安增益纯债债券A
006340,国泰民安增益纯债债券C
003955,国泰民丰回报定期开放灵活配置混合
002489,国泰民福策略价值灵活配置混合
002458,国泰民利保本混合
160220,国泰民益灵活配置混合A(LOF)
160226,国泰民益灵活配置混合C
513100,国泰纳斯达克100(QDII-ETF)
160213,国泰纳斯达克100指数(QDII)
005816,国泰农惠定期开放债券
000526,国泰浓益灵活配置混合A
002059,国泰浓益灵活配置混合C
003754,国泰普益灵活配置混合A
003755,国泰普益灵活配置混合C
020015,国泰区位优势混合
001934,国泰全球绝对收益型基金(QDII-FOF-LOF)美元现钞
001935,国泰全球绝对收益型基金(QDII-FOF-LOF)美元现汇
001936,国泰全球绝对收益型基金(QDII-FOF-LOF)人民币
003516,国泰融安多策略灵活配置混合
501017,国泰融丰外延增长灵活配置混合(LOF)
501027,国泰融信灵活配置混合(LOF)
006994,国泰瑞安三个月定期开放债券
006037,国泰瑞和纯债债券
000953,国泰睿吉灵活配置混合A
000954,国泰睿吉灵活配置混合C
003517,国泰润利纯债债券
003457,国泰润泰纯债债券
003696,国泰润鑫定期开放债券
510230,国泰上证180金融ETF
020021,国泰上证180金融ETF联接
511010,国泰上证5年期国债ETF
160224,国泰深证TMT50指数分级
020023,国泰事件驱动策略混合
020019,国泰双利债券A
020020,国泰双利债券C
511620,国泰瞬利货币ETF
020031,国泰现金管理货币A
020032,国泰现金管理货币B
020037,国泰现金管理货币R
005970,国泰消费优选股票
000742,国泰新经济灵活配置混合
002197,国泰鑫策略价值灵活配置混合
006782,国泰信利三个月定期开放债券
160217,国泰信用互利分级债券
001265,国泰兴益灵活配置混合A
002055,国泰兴益灵活配置混合C
001626,国泰央企改革股票
150130,国泰医药A
150131,国泰医药B
005819,国泰优势行业混合
006795,国泰裕祥三个月定期开放债券
005185,国泰招惠收益定期开放债券
001790,国泰智能汽车股票
001576,国泰智能装备股票
000103,国泰中国企业境外高收益债券QDII
004163,国泰中国企业信用精选债券(QDII)A美元现钞
004162,国泰中国企业信用精选债券(QDII)A美元现汇
004161,国泰中国企业信用精选债券(QDII)A人民币
004164,国泰中国企业信用精选债券(QDII)C人民币
160211,国泰中小盘成长混合(LOF)
003760,国泰中证500指数增强A
003761,国泰中证500指数增强C
512720,国泰中证计算机主题ETF
512660,国泰中证军工ETF
512880,国泰中证全指证券公司ETF
501016,国泰中证申万证券行业指数(LOF)
512290,国泰中证生物医药ETF
006756,国泰中证生物医药ETF联接A
006757,国泰中证生物医药ETF联接C
150213,国投创业成长A
150214,国投创业成长B
161223,国投创业成长指数分级
161211,国投金融地产ETF联接基金
161226,国投瑞银白银期货(LOF)
000165,国投瑞银策略精选混合
121008,国投瑞银成长优选混合
121005,国投瑞银创新动力混合
005520,国投瑞银创新医疗混合
005996,国投瑞银纯债
001838,国投瑞银国家安全灵活配置混合
005019,国投瑞银和泰6个月定期开放债券
121003,国投瑞银核心企业混合
005725,国投瑞银恒泽中短债债券A
006553,国投瑞银恒泽中短债债券C
007143,国投瑞银沪深300指数量化增强A
007144,国投瑞银沪深300指数量化增强C
121011,国投瑞银货币A
128011,国投瑞银货币B
159933,国投瑞银金融地产ETF
001704,国投瑞银进宝灵活配置混合
001218,国投瑞银精选收益混合
121002,国投瑞银景气行业混合
001907,国投瑞银境煊灵活配置混合A
001908,国投瑞银境煊灵活配置混合C
000663,国投瑞银美丽中国混合
005899,国投瑞银品牌优势混合
000836,国投瑞银钱多宝货币A
000837,国投瑞银钱多宝货币I
121001,国投瑞银融华债券
001037,国投瑞银锐意改革混合
161207,国投瑞银瑞和沪深300指数
150008,国投瑞银瑞和小康沪深300指数
150009,国投瑞银瑞和远见沪深300指数
161222,国投瑞银瑞利灵活配置混合(LOF)
002831,国投瑞银瑞宁灵活配置混合
161232,国投瑞银瑞盛灵活配置混合(LOF)
161233,国投瑞银瑞泰多策略混合(LOF)
002358,国投瑞银瑞祥灵活配置混合
161225,国投瑞银瑞盈混合(LOF)
121010,国投瑞银瑞源灵活配置混合
161227,国投瑞银深证100指数(LOF)
161216,国投瑞银双债债券A(LOF)
161221,国投瑞银双债债券C
005864,国投瑞银顺达纯债债券
005995,国投瑞银顺泓定开债券
006027,国投瑞银顺祥定期开放债券
002964,国投瑞银顺鑫定期开放债券
005435,国投瑞银顺银6个月定期开放债券
005641,国投瑞银顺源债券
002355,国投瑞银岁赢利债券
000781,国投瑞银岁增利债券A
000782,国投瑞银岁增利债券C
001094,国投瑞银添利宝货币A
001095,国投瑞银添利宝货币B
121009,国投瑞银稳定增利债券
006876,国投瑞银稳健养老目标一年持有混合
121006,国投瑞银稳健增长混合
006736,国投瑞银先进制造混合
001119,国投瑞银新回报混合
001584,国投瑞银新活力定期开放混合A
001585,国投瑞银新活力定期开放混合C
000556,国投瑞银新机遇混合A
000557,国投瑞银新机遇混合C
161224,国投瑞银新丝路混合(LOF)
161219,国投瑞银新兴产业混合(LOF)
001499,国投瑞银新增长混合A
007326,国投瑞银新增长混合C
000845,国投瑞银信息消费混合
005499,国投瑞银兴颐多策略混合
005900,国投瑞银行业先锋混合
001520,国投瑞银研究精选股票
000237,国投瑞银一年定期开放债A
000238,国投瑞银一年定期开放债C
000523,国投瑞银医疗保健混合
121012,国投瑞银优化增强债券A/B
128112,国投瑞银优化增强债券C
000868,国投瑞银增利宝货币A
000869,国投瑞银增利宝货币B
001266,国投瑞银招财灵活配置混合
000069,国投瑞银中高等级债券A
000070,国投瑞银中高等级债券C
161229,国投瑞银中国价值发现(QDII-LOF)
005994,国投瑞银中证500指数量化增强A
007089,国投瑞银中证500指数量化增强C
161213,国投瑞银中证消费服务指数(LOF)
161217,国投瑞银中证资源指数(LOF)
519062,海富通阿尔法对冲混合
519050,海富通安颐收益混合A
002339,海富通安颐收益混合C
005288,海富通创业板增强A
005287,海富通创业板增强C
519061,海富通纯债债券A
519060,海富通纯债债券C
519602,海富通大中华混合(QDII)
006081,海富通电子信息传媒产业股票A
006080,海富通电子信息传媒产业股票C
006219,海富通鼎丰定开债券
519013,海富通风格优势混合
004513,海富通富睿混合A
004512,海富通富睿混合C
519134,海富通富祥混合
519133,海富通改革驱动混合
519005,海富通股票混合
519033,海富通国策导向混合
005485,海富通恒丰定开债券
005842,海富通弘丰定期开放债券
519139,海富通沪港深混合
519505,海富通货币A
519506,海富通货币B
519225,海富通集利债券
004577,海富通季季通利理财债券A
004578,海富通季季通利理财债券B
519131,海富通季季增利理财债券
519015,海富通精选贰号混合
